Facility ID,Facility Name,Description,Short Description,Attribute Type,Attribute Value,Measure Value,Sub Type,County,Regional Office,Effective Date
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Nutritional,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Respiratory,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Speech Language Pathology,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13363,Wondercare Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,New York,Metropolitan Area Regional Office - New York City,02/01/2018
13363,Wondercare Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,New York,Metropolitan Area Regional Office - New York City,02/01/2018
13363,Wondercare Inc.,Licensed Home Care Services Agency,LHCSA,County Served,New York,,,New York,Metropolitan Area Regional Office - New York City,02/01/2018
13363,Wondercare Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,New York,Metropolitan Area Regional Office - New York City,02/01/2018
13363,Wondercare Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,New York,Metropolitan Area Regional Office - New York City,02/01/2018
13363,Wondercare Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Westchester,,,New York,Metropolitan Area Regional Office - New York City,02/01/2018
13363,Wondercare Inc.,Licensed Home Care Services Agency,LHCSA,Service,Medical Supplies Equipment and Appliances,0,,New York,Metropolitan Area Regional Office - New York City,02/01/2018
13363,Wondercare Inc.,Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,New York,Metropolitan Area Regional Office - New York City,02/01/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,County Served,Nassau,,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,Service,Medical Social Services,0,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,Service,Nutritional,0,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13364,Cnt Home Care,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Speech Language Pathology,0,,Queens,Metropolitan Area Regional Office - New York City,11/30/2018
13365,Mercy'S H&C Services Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Nassau,,,Suffolk,Metropolitan Area Regional Office - Long Island,01/22/2018
13365,Mercy'S H&C Services Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Suffolk,,,Suffolk,Metropolitan Area Regional Office - Long Island,01/22/2018
13365,Mercy'S H&C Services Inc.,Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Suffolk,Metropolitan Area Regional Office - Long Island,01/22/2018
13365,Mercy'S H&C Services Inc.,Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Suffolk,Metropolitan Area Regional Office - Long Island,01/22/2018
13365,Mercy'S H&C Services Inc.,Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Suffolk,Metropolitan Area Regional Office - Long Island,01/22/2018
13365,Mercy'S H&C Services Inc.,Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Suffolk,Metropolitan Area Regional Office - Long Island,01/22/2018
13365,Mercy'S H&C Services Inc.,Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Suffolk,Metropolitan Area Regional Office - Long Island,01/22/2018
13365,Mercy'S H&C Services Inc.,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Suffolk,Metropolitan Area Regional Office - Long Island,01/22/2018
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Nassau,,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Audiology,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Medical Social Services,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Nutritional,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Respiratory,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13366,"Divine Home Care Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Speech Language Pathology,0,,Kings,Metropolitan Area Regional Office - New York City,07/31/2019
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Allegany,,,Erie,Western Regional Office - Buffalo,04/29/2015
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Cattaraugus,,,Erie,Western Regional Office - Buffalo,04/29/2015
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Chautauqua,,,Erie,Western Regional Office - Buffalo,04/29/2015
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Erie,,,Erie,Western Regional Office - Buffalo,04/29/2015
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Genesee,,,Erie,Western Regional Office - Buffalo,04/29/2015
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Monroe,,,Erie,Western Regional Office - Buffalo,04/29/2015
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Niagara,,,Erie,Western Regional Office - Buffalo,04/29/2015
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Orleans,,,Erie,Western Regional Office - Buffalo,04/29/2015
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Wyoming,,,Erie,Western Regional Office - Buffalo,04/29/2015
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Erie,Western Regional Office - Buffalo,04/29/2015
13367,"Cottrill'S Pharmacy, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Specialty - Infusion Company(INF),0,,Erie,Western Regional Office - Buffalo,04/29/2015
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Nassau,,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Audiology,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Medical Social Services,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Nutritional,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Respiratory,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13369,"Silver Lining Homecare Agency, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Speech Language Pathology,0,,Kings,Metropolitan Area Regional Office - New York City,10/13/2016
13371,"Devotion Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,New York,Metropolitan Area Regional Office - New York City,09/12/2018
13371,"Devotion Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,New York,Metropolitan Area Regional Office - New York City,09/12/2018
13371,"Devotion Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Nassau,,,New York,Metropolitan Area Regional Office - New York City,09/12/2018
13371,"Devotion Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,New York,,,New York,Metropolitan Area Regional Office - New York City,09/12/2018
13371,"Devotion Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,New York,Metropolitan Area Regional Office - New York City,09/12/2018
13371,"Devotion Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,New York,Metropolitan Area Regional Office - New York City,09/12/2018
13371,"Devotion Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,New York,Metropolitan Area Regional Office - New York City,09/12/2018
13371,"Devotion Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,New York,Metropolitan Area Regional Office - New York City,09/12/2018
13371,"Devotion Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,New York,Metropolitan Area Regional Office - New York City,09/12/2018
13371,"Devotion Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,New York,Metropolitan Area Regional Office - New York City,09/12/2018
13372,Ameritech Homecare Solutions Llc,Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Nassau,Metropolitan Area Regional Office - Long Island,02/15/2017
13372,Ameritech Homecare Solutions Llc,Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Nassau,Metropolitan Area Regional Office - Long Island,02/15/2017
13372,Ameritech Homecare Solutions Llc,Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Nassau,Metropolitan Area Regional Office - Long Island,02/15/2017
13372,Ameritech Homecare Solutions Llc,Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Nassau,Metropolitan Area Regional Office - Long Island,02/15/2017
